7.388023363999758786e+00,0.000000000000000000e+00
7.931890054502837017e+00,0.000000000000000000e+00
9.339517172223342101e+00,0.000000000000000000e+00
9.359392074588706478e+00,0.000000000000000000e+00
9.296335770635327123e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
9.360303107763947139e+00,0.000000000000000000e+00
9.363228642691485248e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
8.396485854711375652e+00,0.000000000000000000e+00
8.528398303643404788e+00,0.000000000000000000e+00
8.348653028319452218e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
8.396485854711375652e+00,0.000000000000000000e+00
9.339517172223342101e+00,0.000000000000000000e+00
9.359392074588706478e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
9.360303107763947139e+00,0.000000000000000000e+00
9.363228642691485248e+00,0.000000000000000000e+00
9.296335770635327123e+00,0.000000000000000000e+00
8.348653028319452218e+00,0.000000000000000000e+00
8.528398303643404788e+00,0.000000000000000000e+00
8.396485854711375652e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
9.339517172223342101e+00,0.000000000000000000e+00
9.359392074588706478e+00,0.000000000000000000e+00
9.296335770635327123e+00,0.000000000000000000e+00
9.348732827689667957e+00,0.000000000000000000e+00
9.363228642691485248e+00,0.000000000000000000e+00
9.360303107763947139e+00,0.000000000000000000e+00
7.388023363999758786e+00,0.000000000000000000e+00
7.931890054502837017e+00,0.000000000000000000e+00
6.923090697124752779e+00,0.000000000000000000e+00
7.063766461422031462e+00,0.000000000000000000e+00
7.999842492189620735e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
9.263621399455159278e+00,0.000000000000000000e+00
9.228942841329565994e+00,0.000000000000000000e+00
9.257020601415334227e+00,0.000000000000000000e+00
9.269805095997540434e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
9.234032166447555312e+00,0.000000000000000000e+00
7.892710343637831194e+00,0.000000000000000000e+00
8.098987591326519464e+00,0.000000000000000000e+00
9.257020601415334227e+00,0.000000000000000000e+00
9.269805095997540434e+00,0.000000000000000000e+00
7.999842492189620735e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
9.263621399455159278e+00,0.000000000000000000e+00
9.228942841329565994e+00,0.000000000000000000e+00
9.234032166447555312e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
8.098987591326519464e+00,0.000000000000000000e+00
7.892710343637831194e+00,0.000000000000000000e+00
9.269805095997540434e+00,0.000000000000000000e+00
9.257020601415334227e+00,0.000000000000000000e+00
7.999842492189620735e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
9.263621399455159278e+00,0.000000000000000000e+00
9.228942841329565994e+00,0.000000000000000000e+00
9.234032166447555312e+00,0.000000000000000000e+00
9.286429223501899699e+00,0.000000000000000000e+00
7.063766461422031462e+00,0.000000000000000000e+00
6.923090697124752779e+00,0.000000000000000000e+00
6.551263861034348324e+00,0.000000000000000000e+00
6.774135757717424156e+00,0.000000000000000000e+00
7.889088104001582558e+00,0.000000000000000000e+00
7.021326026198362769e+00,0.000000000000000000e+00
8.718433132583543355e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
8.615424435814702520e+00,0.000000000000000000e+00
8.271506026339698892e+00,0.000000000000000000e+00
8.846993450861615926e+00,0.000000000000000000e+00
8.871135654849672036e+00,0.000000000000000000e+00
8.846993450861615926e+00,0.000000000000000000e+00
8.824997481215739015e+00,0.000000000000000000e+00
9.057691469029901299e+00,0.000000000000000000e+00
8.891921590390275298e+00,0.000000000000000000e+00
9.033489952720147542e+00,0.000000000000000000e+00
7.852582681127208808e+00,0.000000000000000000e+00
9.057691469029901299e+00,0.000000000000000000e+00
8.985302764989221203e+00,0.000000000000000000e+00
8.320360868052052439e+00,0.000000000000000000e+00
9.303208079095144356e+00,0.000000000000000000e+00
9.085457022236953506e+00,0.000000000000000000e+00
9.025673368696271126e+00,0.000000000000000000e+00
9.114929537547936889e+00,0.000000000000000000e+00
8.116971054373657068e+00,0.000000000000000000e+00
9.283805231255243484e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.025673368696271126e+00,0.000000000000000000e+00
9.064710705820484549e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.213247310715580340e+00,0.000000000000000000e+00
9.147288683182182467e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
8.937714623047689599e+00,0.000000000000000000e+00
8.834249886390468376e+00,0.000000000000000000e+00
9.112891243063749869e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.039069875444051050e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.096902033480638750e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.096902033480638750e+00,0.000000000000000000e+00
9.128513154994374545e+00,0.000000000000000000e+00
9.149299090534981360e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.026477252155515885e+00,0.000000000000000000e+00
9.042466461738628780e+00,0.000000000000000000e+00
9.096902033480638750e+00,0.000000000000000000e+00
9.057691469029901299e+00,0.000000000000000000e+00
8.455515101404317946e+00,0.000000000000000000e+00
9.025673368696271126e+00,0.000000000000000000e+00
8.433519131758441034e+00,0.000000000000000000e+00
9.263621399455159278e+00,0.000000000000000000e+00
9.265643287961291108e+00,0.000000000000000000e+00
9.250021376030666431e+00,0.000000000000000000e+00
9.270122476243473741e+00,0.000000000000000000e+00
9.247999487524532825e+00,0.000000000000000000e+00
9.250021376030666431e+00,0.000000000000000000e+00
9.250021376030666431e+00,0.000000000000000000e+00
9.250021376030666431e+00,0.000000000000000000e+00
8.416724596929821445e+00,0.000000000000000000e+00
9.346284927906646445e+00,0.000000000000000000e+00
9.093940593933879768e+00,0.000000000000000000e+00
8.351205176547335185e+00,0.000000000000000000e+00
8.355038917175694024e+00,0.000000000000000000e+00
9.314512857934586165e+00,0.000000000000000000e+00
9.059893039444878227e+00,0.000000000000000000e+00
9.064671086696348468e+00,0.000000000000000000e+00
9.126277820948381247e+00,0.000000000000000000e+00
9.091504160958614023e+00,0.000000000000000000e+00
8.309615691195238796e+00,0.000000000000000000e+00
9.126277820948381247e+00,0.000000000000000000e+00
9.073880763894038637e+00,0.000000000000000000e+00
9.112290096499219061e+00,0.000000000000000000e+00
9.341681514178098666e+00,0.000000000000000000e+00
9.307906050709606305e+00,0.000000000000000000e+00
9.307906050709606305e+00,0.000000000000000000e+00
9.352947465374050751e+00,0.000000000000000000e+00
9.310831585637144414e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.105491885407776209e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.073880763894038637e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.302956342279376400e+00,0.000000000000000000e+00
9.126277820948381247e+00,0.000000000000000000e+00
9.112290096499219061e+00,0.000000000000000000e+00
9.286057428553359472e+00,0.000000000000000000e+00
9.028562909618226939e+00,0.000000000000000000e+00
9.059893039444878227e+00,0.000000000000000000e+00
9.064671086696348468e+00,0.000000000000000000e+00
9.126277820948381247e+00,0.000000000000000000e+00
9.091504160958614023e+00,0.000000000000000000e+00
9.282901736420848593e+00,0.000000000000000000e+00
8.309615691195238796e+00,0.000000000000000000e+00
9.091504160958614023e+00,0.000000000000000000e+00
9.073880763894038637e+00,0.000000000000000000e+00
9.105491885407776209e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.073880763894038637e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.250559285225035566e+00,0.000000000000000000e+00
9.302956342279376400e+00,0.000000000000000000e+00
9.091504160958614023e+00,0.000000000000000000e+00
9.112290096499219061e+00,0.000000000000000000e+00
9.286057428553359472e+00,0.000000000000000000e+00
9.028562909618226939e+00,0.000000000000000000e+00
9.059893039444878227e+00,0.000000000000000000e+00
9.064671086696348468e+00,0.000000000000000000e+00
